sampid,gender,birthy,w01ecoact,w01student,w01edu,w01region,y01e606,w02ecoact,w02student,w03ecoact,w03student,neet_w1,outcome,gender_label,age,edu_label,region_label,health_label
107592,1,2002,3,2,2,8,4,3.0,2.0,3.0,2.0,True,미취업,남성,19,고졸,경기,좋은 편
107595,1,1995,3,2,3,8,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,26,전문대졸,경기,좋은 편
107609,1,1993,3,2,4,8,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,28,대졸,경기,좋은 편
107610,2,1994,3,2,3,8,3,1.0,2.0,,,True,취업 성공,여성,27,전문대졸,경기,보통
107614,1,1995,3,2,2,8,2,3.0,2.0,1.0,2.0,True,취업 성공,남성,26,고졸,경기,나쁜 편
107616,2,1997,3,2,4,8,3,1.0,2.0,1.0,2.0,True,취업 성공,여성,24,대졸,경기,보통
107618,1,1995,3,2,3,8,3,1.0,2.0,3.0,2.0,True,취업 성공,남성,26,전문대졸,경기,보통
107631,2,1996,2,2,4,8,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,25,대졸,경기,좋은 편
107634,2,2001,2,2,2,8,4,1.0,2.0,3.0,2.0,True,취업 성공,여성,20,고졸,경기,좋은 편
107638,2,2000,2,2,3,8,3,1.0,2.0,,,True,취업 성공,여성,21,전문대졸,경기,보통
107645,2,1996,2,2,3,8,3,3.0,2.0,3.0,2.0,True,미취업,여성,25,전문대졸,경기,보통
107653,2,1994,3,2,4,8,3,1.0,2.0,,,True,취업 성공,여성,27,대졸,경기,보통
107654,2,1998,3,2,2,8,3,,,,,True,미취업,여성,23,고졸,경기,보통
107655,2,1993,3,2,4,8,3,1.0,2.0,,,True,취업 성공,여성,28,대졸,경기,보통
107660,2,1997,2,2,4,8,3,3.0,2.0,,,True,미취업,여성,24,대졸,경기,보통
107661,2,1997,3,2,2,8,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,24,고졸,경기,좋은 편
107664,2,1994,3,2,4,8,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,27,대졸,경기,좋은 편
107671,2,2000,3,2,3,8,5,3.0,2.0,,,True,미취업,여성,21,전문대졸,경기,매우 좋음
107673,1,2002,2,2,2,8,5,3.0,2.0,,,True,미취업,남성,19,고졸,경기,매우 좋음
107678,1,2000,3,2,2,8,4,,,1.0,2.0,True,취업 성공,남성,21,고졸,경기,좋은 편
107680,2,1997,2,2,3,8,4,3.0,2.0,,,True,미취업,여성,24,전문대졸,경기,좋은 편
107681,1,1994,2,2,4,8,4,3.0,2.0,3.0,2.0,True,미취업,남성,27,대졸,경기,좋은 편
107683,1,2002,3,2,2,8,4,,,1.0,2.0,True,취업 성공,남성,19,고졸,경기,좋은 편
107685,1,1998,3,2,2,8,4,,,1.0,2.0,True,취업 성공,남성,23,고졸,경기,좋은 편
107689,2,1994,3,2,3,8,5,3.0,2.0,1.0,2.0,True,취업 성공,여성,27,전문대졸,경기,매우 좋음
107695,1,2000,3,2,2,8,4,,,,,True,미취업,남성,21,고졸,경기,좋은 편
107696,1,2002,3,2,2,8,4,,,1.0,1.0,True,취업 성공,남성,19,고졸,경기,좋은 편
107697,1,1996,2,2,4,8,4,3.0,2.0,3.0,2.0,True,미취업,남성,25,대졸,경기,좋은 편
107699,1,1999,3,2,3,8,4,3.0,2.0,,,True,미취업,남성,22,전문대졸,경기,좋은 편
107701,1,1997,2,2,4,8,4,1.0,2.0,,,True,취업 성공,남성,24,대졸,경기,좋은 편
107724,1,2001,3,2,2,8,4,,,1.0,2.0,True,취업 성공,남성,20,고졸,경기,좋은 편
107740,1,1994,3,2,4,8,4,2.0,2.0,2.0,2.0,True,미취업,남성,27,대졸,경기,좋은 편
107741,1,1995,2,2,4,8,4,2.0,2.0,1.0,2.0,True,취업 성공,남성,26,대졸,경기,좋은 편
107743,1,2000,2,2,3,8,4,1.0,2.0,,,True,취업 성공,남성,21,전문대졸,경기,좋은 편
107755,2,1997,3,2,3,8,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,24,전문대졸,경기,좋은 편
107767,2,2002,3,2,2,8,3,3.0,1.0,1.0,1.0,True,취업 성공,여성,19,고졸,경기,보통
107769,2,1993,3,2,3,8,3,3.0,2.0,3.0,2.0,True,미취업,여성,28,전문대졸,경기,보통
107778,2,1998,3,2,3,8,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,23,전문대졸,경기,좋은 편
107789,1,2000,3,2,1,8,4,3.0,2.0,3.0,2.0,True,미취업,남성,21,고졸 미만,경기,좋은 편
107803,2,1996,3,2,4,8,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,25,대졸,경기,좋은 편
107805,2,1996,3,2,4,8,3,3.0,2.0,1.0,2.0,True,취업 성공,여성,25,대졸,경기,보통
107808,1,1996,3,2,2,8,3,1.0,2.0,3.0,2.0,True,취업 성공,남성,25,고졸,경기,보통
107809,1,1993,3,2,4,8,4,,,,,True,미취업,남성,28,대졸,경기,좋은 편
107823,2,1996,3,2,2,8,3,,,,,True,미취업,여성,25,고졸,경기,보통
107829,1,1996,3,2,3,8,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,25,전문대졸,경기,좋은 편
107851,2,2002,3,2,2,8,4,3.0,2.0,3.0,2.0,True,미취업,여성,19,고졸,경기,좋은 편
107852,2,2000,3,2,2,8,3,3.0,2.0,3.0,2.0,True,미취업,여성,21,고졸,경기,보통
107855,1,1996,2,2,4,8,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,25,대졸,경기,좋은 편
107856,1,1999,3,2,2,8,3,1.0,2.0,,,True,취업 성공,남성,22,고졸,경기,보통
107857,2,2000,3,2,2,8,4,3.0,1.0,3.0,1.0,True,미취업,여성,21,고졸,경기,좋은 편
107858,2,1995,2,2,4,8,5,,,,,True,미취업,여성,26,대졸,경기,매우 좋음
107873,1,1998,3,2,2,8,4,,,,,True,미취업,남성,23,고졸,경기,좋은 편
107874,1,1993,2,2,2,8,4,,,,,True,미취업,남성,28,고졸,경기,좋은 편
107883,1,2000,3,2,2,8,4,3.0,2.0,3.0,2.0,True,미취업,남성,21,고졸,경기,좋은 편
107924,2,2002,3,2,2,8,2,3.0,1.0,3.0,1.0,True,미취업,여성,19,고졸,경기,나쁜 편
107929,1,1994,3,2,2,8,5,1.0,2.0,1.0,2.0,True,취업 성공,남성,27,고졸,경기,매우 좋음
107933,2,2002,3,2,2,8,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,19,고졸,경기,좋은 편
107952,1,1994,2,2,2,8,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,27,고졸,경기,좋은 편
107957,2,2002,3,2,2,8,5,,,,,True,미취업,여성,19,고졸,경기,매우 좋음
107970,2,1996,3,2,3,8,4,3.0,2.0,3.0,2.0,True,미취업,여성,25,전문대졸,경기,좋은 편
107977,2,1997,3,2,4,8,4,3.0,2.0,3.0,2.0,True,미취업,여성,24,대졸,경기,좋은 편
107979,1,1995,2,2,4,8,4,3.0,2.0,3.0,2.0,True,미취업,남성,26,대졸,경기,좋은 편
107986,2,2001,3,2,2,8,4,2.0,2.0,3.0,2.0,True,미취업,여성,20,고졸,경기,좋은 편
107993,1,1994,2,2,4,8,4,3.0,2.0,2.0,2.0,True,미취업,남성,27,대졸,경기,좋은 편
107994,1,1995,3,2,4,8,5,3.0,2.0,3.0,2.0,True,미취업,남성,26,대졸,경기,매우 좋음
107995,2,2002,3,2,2,8,4,3.0,2.0,3.0,2.0,True,미취업,여성,19,고졸,경기,좋은 편
108008,1,1994,3,2,4,8,4,3.0,2.0,3.0,2.0,True,미취업,남성,27,대졸,경기,좋은 편
108038,2,1999,3,2,3,8,4,,,,,True,미취업,여성,22,전문대졸,경기,좋은 편
108046,1,1995,3,2,3,8,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,26,전문대졸,경기,좋은 편
108048,1,1998,2,2,2,8,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,23,고졸,경기,좋은 편
108050,2,1996,2,2,4,8,4,1.0,2.0,,,True,취업 성공,여성,25,대졸,경기,좋은 편
108053,1,2000,3,2,2,8,3,1.0,2.0,,,True,취업 성공,남성,21,고졸,경기,보통
108061,1,2002,3,2,2,8,5,3.0,2.0,3.0,2.0,True,미취업,남성,19,고졸,경기,매우 좋음
108068,2,2002,3,2,2,8,5,3.0,1.0,3.0,1.0,True,미취업,여성,19,고졸,경기,매우 좋음
108080,1,1995,3,2,4,8,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,26,대졸,경기,좋은 편
108093,1,1994,3,2,4,8,5,2.0,2.0,3.0,2.0,True,미취업,남성,27,대졸,경기,매우 좋음
108094,2,1996,3,2,4,8,4,2.0,2.0,3.0,2.0,True,미취업,여성,25,대졸,경기,좋은 편
108096,1,1993,3,2,4,8,5,3.0,2.0,3.0,2.0,True,미취업,남성,28,대졸,경기,매우 좋음
108103,1,1998,3,2,3,8,4,3.0,2.0,3.0,2.0,True,미취업,남성,23,전문대졸,경기,좋은 편
108104,1,1999,3,2,2,8,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,22,고졸,경기,좋은 편
108123,2,2002,3,2,2,8,3,3.0,2.0,3.0,1.0,True,미취업,여성,19,고졸,경기,보통
108159,1,2002,3,2,2,8,3,3.0,2.0,3.0,1.0,True,미취업,남성,19,고졸,경기,보통
108173,2,1995,3,2,3,8,4,2.0,2.0,1.0,2.0,True,취업 성공,여성,26,전문대졸,경기,좋은 편
108176,2,1994,3,2,3,8,3,3.0,2.0,1.0,2.0,True,취업 성공,여성,27,전문대졸,경기,보통
108180,1,1998,3,2,3,8,4,3.0,2.0,3.0,2.0,True,미취업,남성,23,전문대졸,경기,좋은 편
108190,1,2000,3,2,3,8,4,3.0,2.0,,,True,미취업,남성,21,전문대졸,경기,좋은 편
108191,1,1993,3,2,4,8,3,1.0,2.0,1.0,2.0,True,취업 성공,남성,28,대졸,경기,보통
108202,1,1994,3,2,3,8,5,3.0,2.0,3.0,2.0,True,미취업,남성,27,전문대졸,경기,매우 좋음
108224,1,1996,3,2,3,8,5,2.0,2.0,3.0,2.0,True,미취업,남성,25,전문대졸,경기,매우 좋음
108225,2,1995,3,2,4,8,2,3.0,2.0,1.0,2.0,True,취업 성공,여성,26,대졸,경기,나쁜 편
108234,2,1993,2,2,2,8,2,,,,,True,미취업,여성,28,고졸,경기,나쁜 편
108240,1,1999,3,2,3,8,4,3.0,2.0,3.0,2.0,True,미취업,남성,22,전문대졸,경기,좋은 편
108241,2,1999,3,2,2,8,3,1.0,2.0,3.0,2.0,True,취업 성공,여성,22,고졸,경기,보통
108248,2,1996,3,2,3,8,3,1.0,2.0,1.0,2.0,True,취업 성공,여성,25,전문대졸,경기,보통
108250,2,1996,3,2,4,8,4,3.0,2.0,,,True,미취업,여성,25,대졸,경기,좋은 편
108254,1,1998,3,2,2,8,2,3.0,2.0,3.0,2.0,True,미취업,남성,23,고졸,경기,나쁜 편
108255,2,1996,3,2,4,8,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,25,대졸,경기,좋은 편
108291,1,1999,3,2,2,8,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,22,고졸,경기,좋은 편
108293,2,1999,2,2,3,8,3,3.0,2.0,1.0,2.0,True,취업 성공,여성,22,전문대졸,경기,보통
108299,2,1999,3,2,3,8,4,3.0,2.0,3.0,2.0,True,미취업,여성,22,전문대졸,경기,좋은 편
108303,1,1999,3,2,2,8,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,22,고졸,경기,좋은 편
108339,2,1999,3,2,3,8,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,22,전문대졸,경기,좋은 편
108353,2,1995,2,2,3,8,4,1.0,2.0,,,True,취업 성공,여성,26,전문대졸,경기,좋은 편
108356,1,1993,3,2,4,8,3,1.0,2.0,1.0,2.0,True,취업 성공,남성,28,대졸,경기,보통
108382,1,2001,3,2,2,8,4,3.0,2.0,3.0,2.0,True,미취업,남성,20,고졸,경기,좋은 편
108385,1,1993,3,2,4,8,3,3.0,2.0,3.0,2.0,True,미취업,남성,28,대졸,경기,보통
108386,1,1996,3,2,2,8,4,3.0,2.0,3.0,2.0,True,미취업,남성,25,고졸,경기,좋은 편
108394,1,1995,3,2,2,8,3,,,1.0,2.0,True,취업 성공,남성,26,고졸,경기,보통
108412,1,1993,3,2,4,8,3,1.0,2.0,,,True,취업 성공,남성,28,대졸,경기,보통
108425,2,2000,3,2,2,8,5,,,,,True,미취업,여성,21,고졸,경기,매우 좋음
108426,2,2002,3,2,2,8,3,,,,,True,미취업,여성,19,고졸,경기,보통
108428,1,1994,3,2,2,8,3,,,,,True,미취업,남성,27,고졸,경기,보통
108449,1,2002,3,2,2,8,4,3.0,2.0,,,True,미취업,남성,19,고졸,경기,좋은 편
108458,1,1994,3,2,4,8,4,1.0,2.0,,,True,취업 성공,남성,27,대졸,경기,좋은 편
108501,2,1993,3,2,4,8,3,3.0,2.0,1.0,2.0,True,취업 성공,여성,28,대졸,경기,보통
108502,2,1995,3,2,2,8,3,,,,,True,미취업,여성,26,고졸,경기,보통
108503,1,2002,3,2,2,8,4,3.0,2.0,3.0,2.0,True,미취업,남성,19,고졸,경기,좋은 편
108506,2,1998,3,2,3,8,3,1.0,2.0,1.0,2.0,True,취업 성공,여성,23,전문대졸,경기,보통
108524,1,2002,3,2,2,8,4,3.0,2.0,3.0,1.0,True,미취업,남성,19,고졸,경기,좋은 편
108534,2,1997,3,2,2,8,3,1.0,2.0,1.0,2.0,True,취업 성공,여성,24,고졸,경기,보통
108536,1,2001,3,2,2,8,4,3.0,2.0,3.0,2.0,True,미취업,남성,20,고졸,경기,좋은 편
108544,2,1997,3,2,4,8,3,1.0,2.0,1.0,2.0,True,취업 성공,여성,24,대졸,경기,보통
108545,1,2000,3,2,2,8,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,21,고졸,경기,좋은 편
108557,1,1996,3,2,4,8,5,2.0,2.0,2.0,2.0,True,미취업,남성,25,대졸,경기,매우 좋음
108558,2,1999,3,2,3,8,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,22,전문대졸,경기,좋은 편
108574,2,1997,3,2,4,8,3,1.0,2.0,1.0,2.0,True,취업 성공,여성,24,대졸,경기,보통
108578,1,1993,3,2,2,8,3,1.0,2.0,1.0,2.0,True,취업 성공,남성,28,고졸,경기,보통
108581,2,1998,3,2,4,8,5,3.0,2.0,3.0,2.0,True,미취업,여성,23,대졸,경기,매우 좋음
108601,2,1996,3,2,4,8,3,3.0,2.0,1.0,2.0,True,취업 성공,여성,25,대졸,경기,보통
108609,2,1995,3,2,4,8,3,3.0,2.0,1.0,2.0,True,취업 성공,여성,26,대졸,경기,보통
108610,2,1998,3,2,4,8,4,2.0,2.0,1.0,2.0,True,취업 성공,여성,23,대졸,경기,좋은 편
108612,2,2001,3,2,2,8,4,3.0,2.0,3.0,1.0,True,미취업,여성,20,고졸,경기,좋은 편
108623,2,1994,3,2,4,8,4,3.0,2.0,3.0,2.0,True,미취업,여성,27,대졸,경기,좋은 편
108624,1,1994,3,2,4,8,3,1.0,2.0,1.0,2.0,True,취업 성공,남성,27,대졸,경기,보통
108634,1,2002,3,2,2,8,5,3.0,2.0,3.0,2.0,True,미취업,남성,19,고졸,경기,매우 좋음
108637,1,1996,2,2,4,8,5,1.0,2.0,1.0,2.0,True,취업 성공,남성,25,대졸,경기,매우 좋음
108664,2,1994,3,2,3,8,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,27,전문대졸,경기,좋은 편
108667,1,1998,3,2,3,8,3,,,3.0,2.0,True,미취업,남성,23,전문대졸,경기,보통
108668,2,1997,3,2,3,8,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,24,전문대졸,경기,좋은 편
108679,1,1995,3,2,4,8,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,26,대졸,경기,좋은 편
108683,2,2000,3,2,3,8,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,21,전문대졸,경기,좋은 편
108689,2,1996,3,2,4,8,3,3.0,2.0,3.0,2.0,True,미취업,여성,25,대졸,경기,보통
108698,2,2001,3,2,2,8,4,1.0,2.0,,,True,취업 성공,여성,20,고졸,경기,좋은 편
108699,2,1999,3,2,3,8,3,1.0,2.0,,,True,취업 성공,여성,22,전문대졸,경기,보통
108706,2,1996,3,2,4,8,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,25,대졸,경기,좋은 편
108707,1,1997,3,2,3,8,3,1.0,2.0,,,True,취업 성공,남성,24,전문대졸,경기,보통
108709,1,2001,3,2,2,8,1,,,3.0,2.0,True,미취업,남성,20,고졸,경기,매우 나쁨
108710,2,2002,3,2,2,8,4,3.0,1.0,3.0,1.0,True,미취업,여성,19,고졸,경기,좋은 편
108715,2,2000,3,2,2,8,3,,,,,True,미취업,여성,21,고졸,경기,보통
108717,2,2002,3,2,2,8,3,3.0,1.0,1.0,1.0,True,취업 성공,여성,19,고졸,경기,보통
108720,1,1998,3,2,2,8,4,1.0,2.0,,,True,취업 성공,남성,23,고졸,경기,좋은 편
108724,1,1993,2,2,4,8,4,3.0,2.0,2.0,2.0,True,미취업,남성,28,대졸,경기,좋은 편
108752,2,1996,3,2,2,8,3,3.0,2.0,,,True,미취업,여성,25,고졸,경기,보통
108767,2,2002,3,2,2,8,4,3.0,1.0,3.0,1.0,True,미취업,여성,19,고졸,경기,좋은 편
108771,2,2002,3,2,2,8,4,3.0,1.0,3.0,1.0,True,미취업,여성,19,고졸,경기,좋은 편
108773,1,1995,3,2,4,8,4,3.0,2.0,3.0,2.0,True,미취업,남성,26,대졸,경기,좋은 편
108775,1,1995,3,2,4,8,4,1.0,2.0,2.0,2.0,True,취업 성공,남성,26,대졸,경기,좋은 편
108776,2,1998,3,2,2,8,3,1.0,2.0,1.0,2.0,True,취업 성공,여성,23,고졸,경기,보통
108777,2,2000,3,2,2,8,4,,,1.0,2.0,True,취업 성공,여성,21,고졸,경기,좋은 편
108788,1,2002,3,2,2,8,4,3.0,2.0,3.0,2.0,True,미취업,남성,19,고졸,경기,좋은 편
108791,2,1997,3,2,3,8,4,3.0,2.0,3.0,2.0,True,미취업,여성,24,전문대졸,경기,좋은 편
108793,1,2002,3,2,2,8,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,19,고졸,경기,좋은 편
108797,1,2001,3,2,2,8,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,20,고졸,경기,좋은 편
108802,2,1995,3,2,3,8,4,1.0,2.0,3.0,2.0,True,취업 성공,여성,26,전문대졸,경기,좋은 편
108803,2,1993,2,2,3,8,3,3.0,2.0,3.0,2.0,True,미취업,여성,28,전문대졸,경기,보통
108809,2,2000,3,2,2,8,3,1.0,1.0,3.0,1.0,True,취업 성공,여성,21,고졸,경기,보통
108815,2,1999,3,2,2,8,3,1.0,2.0,2.0,2.0,True,취업 성공,여성,22,고졸,경기,보통
108824,1,1997,2,2,4,8,4,2.0,2.0,1.0,2.0,True,취업 성공,남성,24,대졸,경기,좋은 편
108828,2,1996,2,2,3,8,3,1.0,2.0,,,True,취업 성공,여성,25,전문대졸,경기,보통
108829,2,1999,2,2,3,8,3,1.0,2.0,1.0,2.0,True,취업 성공,여성,22,전문대졸,경기,보통
108830,2,2001,3,2,2,8,3,1.0,2.0,1.0,1.0,True,취업 성공,여성,20,고졸,경기,보통
108831,1,1995,3,2,4,8,4,3.0,2.0,3.0,2.0,True,미취업,남성,26,대졸,경기,좋은 편
108832,1,1993,3,2,4,8,3,1.0,2.0,1.0,2.0,True,취업 성공,남성,28,대졸,경기,보통
108833,1,1994,2,2,4,8,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,27,대졸,경기,좋은 편
108834,1,1996,3,2,2,8,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,25,고졸,경기,좋은 편
108835,1,1995,3,2,4,8,3,3.0,2.0,3.0,2.0,True,미취업,남성,26,대졸,경기,보통
108837,1,1995,2,2,4,8,3,1.0,2.0,1.0,2.0,True,취업 성공,남성,26,대졸,경기,보통
108853,2,1994,3,2,4,8,3,1.0,2.0,1.0,2.0,True,취업 성공,여성,27,대졸,경기,보통
108875,1,1994,3,2,2,8,5,2.0,2.0,1.0,2.0,True,취업 성공,남성,27,고졸,경기,매우 좋음
108876,1,2000,3,2,2,8,5,1.0,2.0,1.0,2.0,True,취업 성공,남성,21,고졸,경기,매우 좋음
108880,2,1994,3,2,2,8,3,,,,,True,미취업,여성,27,고졸,경기,보통
108883,1,2000,3,2,2,8,5,,,,,True,미취업,남성,21,고졸,경기,매우 좋음
108901,2,1999,3,2,4,9,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,22,대졸,강원,좋은 편
108944,1,1995,3,2,4,9,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,26,대졸,강원,좋은 편
108998,2,1993,3,2,4,9,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,28,대졸,강원,좋은 편
109004,1,1996,3,2,3,9,4,3.0,2.0,3.0,2.0,True,미취업,남성,25,전문대졸,강원,좋은 편
109027,2,1998,3,2,3,9,4,1.0,2.0,3.0,2.0,True,취업 성공,여성,23,전문대졸,강원,좋은 편
109036,1,2000,3,2,2,9,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,21,고졸,강원,좋은 편
109069,1,2000,3,2,2,9,4,1.0,2.0,3.0,2.0,True,취업 성공,남성,21,고졸,강원,좋은 편
109079,1,1995,3,2,2,9,4,1.0,2.0,3.0,2.0,True,취업 성공,남성,26,고졸,강원,좋은 편
109118,1,1996,3,2,4,9,4,3.0,1.0,1.0,1.0,True,취업 성공,남성,25,대졸,강원,좋은 편
109122,1,1993,3,2,3,9,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,28,전문대졸,강원,좋은 편
109124,1,1993,3,2,2,9,3,1.0,2.0,1.0,2.0,True,취업 성공,남성,28,고졸,강원,보통
109180,1,1995,3,2,2,9,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,26,고졸,강원,좋은 편
109201,1,2000,3,2,3,9,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,21,전문대졸,강원,좋은 편
109208,2,1993,3,2,3,9,3,3.0,2.0,1.0,2.0,True,취업 성공,여성,28,전문대졸,강원,보통
109209,2,1993,3,2,3,9,4,3.0,2.0,3.0,2.0,True,미취업,여성,28,전문대졸,강원,좋은 편
109210,1,2000,3,2,2,9,4,,,,,True,미취업,남성,21,고졸,강원,좋은 편
109214,1,2002,3,2,2,9,4,,,3.0,2.0,True,미취업,남성,19,고졸,강원,좋은 편
109226,2,1999,3,2,4,10,3,2.0,2.0,3.0,2.0,True,미취업,여성,22,대졸,충북,보통
109232,1,1995,2,2,4,10,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,26,대졸,충북,좋은 편
109236,1,1995,2,2,4,10,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,26,대졸,충북,좋은 편
109247,1,1995,3,2,3,10,3,3.0,2.0,,,True,미취업,남성,26,전문대졸,충북,보통
109249,1,1996,3,2,4,10,4,1.0,2.0,,,True,취업 성공,남성,25,대졸,충북,좋은 편
109263,1,1996,3,2,3,10,4,2.0,2.0,3.0,2.0,True,미취업,남성,25,전문대졸,충북,좋은 편
109264,1,1996,3,2,2,10,4,2.0,2.0,3.0,2.0,True,미취업,남성,25,고졸,충북,좋은 편
109265,1,1993,2,2,3,10,4,2.0,2.0,3.0,2.0,True,미취업,남성,28,전문대졸,충북,좋은 편
109267,1,1997,3,2,2,10,2,3.0,2.0,1.0,2.0,True,취업 성공,남성,24,고졸,충북,나쁜 편
109268,1,1996,3,2,4,10,4,2.0,2.0,3.0,2.0,True,미취업,남성,25,대졸,충북,좋은 편
109272,1,1996,3,2,4,10,5,3.0,2.0,3.0,2.0,True,미취업,남성,25,대졸,충북,매우 좋음
109273,1,2001,3,2,2,10,3,3.0,2.0,3.0,2.0,True,미취업,남성,20,고졸,충북,보통
109278,2,1994,3,2,4,10,4,1.0,2.0,,,True,취업 성공,여성,27,대졸,충북,좋은 편
109279,1,1994,3,2,2,10,4,,,2.0,2.0,True,미취업,남성,27,고졸,충북,좋은 편
109280,2,1999,3,2,2,10,4,,,,,True,미취업,여성,22,고졸,충북,좋은 편
109281,2,1996,3,2,4,10,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,25,대졸,충북,좋은 편
109284,1,1995,3,2,4,10,4,3.0,2.0,3.0,1.0,True,미취업,남성,26,대졸,충북,좋은 편
109286,1,2000,3,2,2,10,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,21,고졸,충북,좋은 편
109287,1,2000,3,2,2,10,4,3.0,2.0,3.0,2.0,True,미취업,남성,21,고졸,충북,좋은 편
109289,1,1995,3,2,2,10,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,26,고졸,충북,좋은 편
109290,1,1993,2,2,4,10,4,,,,,True,미취업,남성,28,대졸,충북,좋은 편
109296,1,1994,3,2,2,10,3,3.0,2.0,1.0,2.0,True,취업 성공,남성,27,고졸,충북,보통
109297,2,2001,3,2,2,10,3,3.0,2.0,1.0,2.0,True,취업 성공,여성,20,고졸,충북,보통
109299,2,2001,3,2,2,10,3,3.0,2.0,3.0,2.0,True,미취업,여성,20,고졸,충북,보통
109301,1,1997,3,2,2,10,4,3.0,2.0,3.0,2.0,True,미취업,남성,24,고졸,충북,좋은 편
109304,2,1996,3,2,3,10,5,1.0,2.0,1.0,2.0,True,취업 성공,여성,25,전문대졸,충북,매우 좋음
109309,2,2002,3,2,2,10,5,3.0,1.0,3.0,1.0,True,미취업,여성,19,고졸,충북,매우 좋음
109310,2,1996,3,2,4,10,5,1.0,2.0,1.0,2.0,True,취업 성공,여성,25,대졸,충북,매우 좋음
109312,1,2002,3,2,2,10,5,3.0,2.0,3.0,2.0,True,미취업,남성,19,고졸,충북,매우 좋음
109348,2,1999,3,2,2,10,5,3.0,2.0,3.0,2.0,True,미취업,여성,22,고졸,충북,매우 좋음
109351,1,1995,3,2,2,10,5,1.0,2.0,3.0,2.0,True,취업 성공,남성,26,고졸,충북,매우 좋음
109372,2,2001,3,2,2,10,3,3.0,2.0,3.0,2.0,True,미취업,여성,20,고졸,충북,보통
109381,1,1996,3,2,4,10,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,25,대졸,충북,좋은 편
109392,2,1999,3,2,4,10,3,1.0,2.0,,,True,취업 성공,여성,22,대졸,충북,보통
109393,2,1998,3,2,4,10,3,3.0,2.0,1.0,2.0,True,취업 성공,여성,23,대졸,충북,보통
109396,1,1997,3,2,4,10,3,3.0,2.0,3.0,2.0,True,미취업,남성,24,대졸,충북,보통
109400,1,1994,3,2,4,10,4,,,,,True,미취업,남성,27,대졸,충북,좋은 편
109412,1,2001,3,2,2,10,1,3.0,2.0,1.0,2.0,True,취업 성공,남성,20,고졸,충북,매우 나쁨
109413,1,2002,3,2,2,10,4,3.0,2.0,,,True,미취업,남성,19,고졸,충북,좋은 편
109416,1,1994,3,2,2,10,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,27,고졸,충북,좋은 편
109417,2,1998,3,2,2,10,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,23,고졸,충북,좋은 편
109422,1,2000,3,2,2,10,4,1.0,2.0,3.0,2.0,True,취업 성공,남성,21,고졸,충북,좋은 편
109430,1,2001,3,2,1,10,3,3.0,2.0,,,True,미취업,남성,20,고졸 미만,충북,보통
109433,1,1995,3,2,4,10,4,3.0,2.0,,,True,미취업,남성,26,대졸,충북,좋은 편
109459,1,1995,3,2,4,10,5,1.0,2.0,1.0,2.0,True,취업 성공,남성,26,대졸,충북,매우 좋음
109476,2,2000,3,2,3,10,4,,,,,True,미취업,여성,21,전문대졸,충북,좋은 편
